"words","response_mean","response_sd","submission_id","response","valence_warriner","condition","itemname","se","ci_low","ci_high"
"abomination",1.28947368421053,0.611064411911689,500,1,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,503,1,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,504,1,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,507,3,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,508,2,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,510,1,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,511,1,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,512,1,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,513,1,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,514,1,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,516,1,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,518,2,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,522,3,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,523,1,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,526,1,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,529,3,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"abomination",1.28947368421053,0.611064411911689,530,2,2.5,"exclamative","item_1",0.0987000975114017,1.09602149308818,1.48292587533287
"academy",7.66666666666667,1.26352333894953,490,7,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,491,9,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,492,8,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,493,9,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,494,9,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,495,9,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,497,9,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,498,8,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,499,5,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,502,9,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,505,8,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,506,7,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,515,6,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,517,9,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,519,9,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,520,8,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,521,8,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,524,6,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,527,9,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,528,5,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,496,7,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,500,5,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,501,9,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,503,7,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,504,8,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,507,7,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,508,7,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,510,7,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,511,9,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,512,9,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,513,8,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,514,9,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,516,8,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,518,8,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,522,7,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,523,6,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,526,6,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,529,8,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"academy",7.66666666666667,1.26352333894953,530,7,5.32,"exclamative","item_2",0.204086303065991,7.26665751265732,8.06667582067601
"administration",5.61538461538461,2.42373553159694,449,5,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,450,5,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,451,9,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,452,5,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,453,1,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,454,5,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,455,4,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,456,5,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,457,9,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,458,7,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,459,9,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,460,5,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,461,5,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,462,5,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,463,4,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,465,3,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,466,3,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,467,9,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,468,5,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,469,6,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,470,9,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,471,3,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,472,2,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,473,5,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,474,5,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,475,8,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,476,6,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,477,2,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,478,5,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,479,7,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,480,8,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,481,9,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,482,9,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,483,9,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,484,1,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,485,7,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,486,8,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,487,4,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"administration",5.61538461538461,2.42373553159694,488,3,4.45,"exclamative","item_3",0.391485625160314,4.8480727900704,6.38269644069883
"advertisement",7.07692307692308,1.75296163504143,490,7,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,491,8,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,492,7,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,493,9,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,494,9,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,495,9,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,497,9,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,498,6,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,499,7,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,502,9,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,505,5,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,506,7,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,515,8,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,517,9,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,519,9,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,520,8,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,521,6,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,524,3,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,527,7,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,528,5,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,496,5,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,500,7,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,501,9,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,503,7,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,504,7,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,507,6,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,508,4,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,510,3,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,512,9,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,513,8,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,514,9,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,516,9,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,518,8,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,522,7,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,523,7,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,525,6,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,526,6,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,529,8,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"advertisement",7.07692307692308,1.75296163504143,530,4,4.3,"exclamative","item_4",0.283141156545277,6.52196641009433,7.63187974375182
"agreement",6.97368421052632,1.95194763589023,449,6,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,450,9,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,451,9,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,452,9,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,453,3,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,454,6,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,455,8,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,456,8,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,457,9,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,458,8,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,459,3,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,460,8,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,461,9,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,462,9,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,463,5,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,465,5,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,466,7,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,467,7,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,468,6,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,469,7,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,470,9,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,471,4,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,472,7,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,473,6,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,474,6,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,475,7,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,476,6,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,478,9,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,479,7,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,480,9,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,481,9,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,482,3,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,483,3,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,484,9,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,485,6,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,486,8,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,487,7,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"agreement",6.97368421052632,1.95194763589023,488,9,6.75,"exclamative","item_5",0.315281692476241,6.35573209327288,7.59163632777975
"alley",5.23684210526316,2.14896845808749,490,4,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,491,5,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,492,7,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,494,9,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,495,5,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,497,5,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,498,4,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,499,4,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,502,9,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,505,8,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,506,5,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,515,2,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,517,9,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,519,5,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,520,1,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,521,5,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,524,5,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,527,4,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,528,5,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,496,5,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,500,7,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,501,9,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,503,5,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,504,5,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,507,6,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,508,4,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,510,2,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
"alley",5.23684210526316,2.14896845808749,511,1,4.17,"exclamative","item_6",0.347104809619996,4.55651667840797,5.91716753211835
